original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,Survival
0.683502822,0.605133359,33.40270401,55.19891359,46.09772229,60.8276253,67.53517602,68.0734897,40637.625,37.72861323,0.406875271,14048.88019,0.345711153,40616,625.1967773,992.9657898,27577002162,4.599548265,194.7277069,5.209770332,1645.795044,117.525644,809.6014865,800.9466553,113.8567047,1531.938339,80.4066922,823.9957114,0.666368316,27577002162,0.049308817,23514.36547,872.3217337,29.02953995,81461.7924,913.6921169,128.9262136,10.50324516,0.848823026,2.201395807,2.716366952,5.50884651,0.006108567,7.989021401,-0.243119463,0.936299243,0.385083846,0.997355333,0.455686354,0.966901298,0.374496138,0.014013964,5.490964825,34.85736469,1668.748144,0.048558878,39.33288979,874.2119958,1.685848658,1464.744444,0.002408403,0.001486416,5.344784143,25698.26665,0.745653095,0.845905744,0.27327428,0.886645191,776.5855439,0.001332667,173.9984121,0.0345372,77.16577658,947.8842795,7017.615324,5756631.415,9.060172166,0.002042923,1694.422787,0.336328461,0.600770778,574.8550653,0.001357549,7.400582982,0.124039787,6952.620619,7.910423632,4463.947607,0.109906136,7.63232002,2002.726906,37.71114455,872.1352176,32.69686823,28134.66673,0.043737335,0.001465031,0.136151522,125.276624,0.000260075,1
0.770123481,0.706205338,24.65210497,34.90784287,40.36087214,33.06055051,38.01315562,41.80908992,15037.29167,26.88334946,0.764870744,3851.907276,0.256156984,15090,297.8190369,392.2652252,1824995018,2.617825748,46.37116241,3.105652675,478.4042053,28.64312428,345.8455342,345.7478333,208.951828,269.4523773,19.54380406,347.7652806,-0.082912714,1824995018,0.193616942,1331.556904,42.04811041,6.35441314,174.1377604,-0.805538322,7.476628279,0.799691414,0.806261885,0.582399935,1.334912909,0.447395595,0.076505121,4.309434829,-0.320254502,0.88838287,0.7300745,0.994583412,0.740134076,0.956346794,0.435188859,0.166745103,3.46362008,2.069079923,1422.346465,0.176099565,2.596279309,42.17124012,6.361411571,268.4360322,0.18698506,0.033563571,4.569417727,3168.810975,0.383145943,0.53372585,2.369847126,0.630009264,26.43429014,0.022456976,18.70552147,0.1147578,7.435432271,43.58282209,254225.2883,10429952.05,6793.984882,0.073014816,26.38650307,0.161880387,0.371412398,14.69904782,0.03495571,5.897350128,0.010801856,245654.8453,7.024936848,726.8424122,0.048167158,31.79663541,2921.679655,2.225046259,42.31265739,204.0131213,8653.479523,5.78654213,0.031424555,0.018367022,0.750553746,0.000963852,0
0.634561037,0.419990674,18.31788824,43.61498805,39.29376541,45.80392996,38.60051813,53,9357.25,27.67637206,0.32963182,6514.590942,0.696207854,9523,393.897876,726.2956909,2813539933,4.173159188,158.5232086,2.761620248,884.9328003,97.79735174,529.7350659,502.7648621,164.3049622,720.6278381,68.51447203,543.5501871,0.701919802,2813539933,0.065271036,14827.56588,268.6276128,15.72099399,21895.69598,622.7506069,88.89161669,2.987015167,0.934969085,1.190338372,2.019641817,1.503339984,0.015467242,6.717372069,-0.373792722,0.973088031,0.555567234,0.996747736,0.594951436,0.963290252,0.450818708,0.040059716,5.086281572,22.96965796,441.9824655,0.0616408,24.74346992,279.0991594,2.503638852,633.4602522,0.014000412,0.005432654,5.262512058,4548.948942,0.62740757,0.751540804,0.648971491,0.817157316,232.7799958,0.004422649,28.07325383,0.047824964,34.10730507,310.165247,4328.393526,825106.2521,26.54229309,0.007880974,117.8960818,0.200845114,0.453570657,135.9522449,0.004992172,7.153274652,0.061640239,4065.202325,7.992257496,697.2625223,0.073218788,19.25438063,621.576079,23.84539744,269.9099023,74.90507193,16868.7819,0.443860799,0.005486359,0.070364004,21.1469894,0.000517815,
0.875970673,0.735490857,17.88920329,24.32280852,30.8058436,27.45906044,34.53983208,36.11094017,4908.916667,21.30606695,0.536268538,2604.707213,0.53060734,4951,235.3889618,310.0267639,368345137.9,2.376170983,38.34932709,4.087042639,440.4552612,24.37861212,270.9207075,267.7669067,180.6473694,259.8078918,16.25467451,272.7602047,0.62057224,368345137.9,0.233502993,1000.099509,20.2029706,4.370037061,107.0770533,7.217149838,5.340196581,0.917800972,0.70658449,0.615681425,1.407874078,0.52289784,0.093091583,4.076147178,-0.246648957,0.807756337,0.721267463,0.992696681,0.733982704,0.950522722,0.424197318,0.181810549,3.170839795,1.564499388,599.6406535,0.208138758,2.059922512,21.58385274,4.98354321,96.65907336,0.354327253,0.081041725,4.160353136,1273.893153,0.43411121,0.580022684,1.733655266,0.67660471,15.1288085,0.058297338,13.93913043,0.12120983,5.784196597,29.24347826,44604.58261,798477.6,2853.917869,0.15708904,27.8173913,0.241890359,0.505170101,13.84444218,0.088869459,5.370144373,0.023227631,42751.09293,6.719797558,230.6513836,0.046586828,35.95735098,1156.073319,1.679754423,20.57968087,178.029691,3298.220158,12.11743609,0.075958972,0.031535991,0.789110341,0.003925777,1
0.917231779,0.787364691,36.25289193,46.04332955,53.25410782,57.07013229,53.36665626,59.04235768,40397,42.23240508,0.526510896,10813.74615,0.267686862,40450,293.3578156,448.8695587,5636670510,3.305431836,84.46491241,3.072296398,650.0443726,48.67990079,368.3756411,364.3173218,160.7523499,489.2920227,34.80670357,373.2949043,0.396341501,5636670510,0.115958211,3648.472559,89.33824037,9.196750874,1333.783986,36.80160618,20.93522623,1.903764741,0.833167928,0.974443432,1.78190677,0.922775445,0.028647627,5.63871726,-0.280615482,0.907850577,0.597811466,0.99577275,0.627637571,0.957440627,0.484559727,0.058298414,4.213881123,5.709747742,3145.66065,0.113136214,6.244678027,93.31352458,2.991121835,263.9648561,0.044834446,0.014685638,4.638599522,15130.88449,0.538859303,0.687032424,0.81062184,0.759506588,72.07662785,0.011097961,63.03019744,0.073205804,14.65901276,115.5203252,188882.2369,15372450.23,2654.626033,0.019713356,236.0034843,0.274103931,0.542184534,60.57169225,0.011180058,6.493400888,0.021285538,186675.0925,7.333413893,2692.886972,0.066573226,18.09560082,4690.509617,5.928378284,91.25253399,101.5832386,8565.463016,1.557696371,0.014797333,0.037752163,3.921023267,0.000618293,1
0.698326679,0.579900906,12.44411767,21.45904161,25.17935662,18.97366596,25.07987241,25.33771892,2602.541667,14.98542127,0.678519092,1348.508991,0.518150778,2642,839.2987671,1112.116284,2485525051,4.074414276,144.0239716,2.669204481,1277.236938,84.9287717,964.2814503,951.9893799,693.6365967,583.6003418,60.46614112,969.9350772,0.324057983,2485525051,0.068364583,10935.33859,175.5394856,12.7106624,9897.811232,134.0934178,61.85117939,5.99570379,0.8229313,1.912699992,2.439689326,2.193422248,0.00915175,7.170404057,-0.229508507,0.906626896,0.387487649,0.990688462,0.460806487,0.93179474,0.380838311,0.022593935,4.970663251,16.9617208,153.598373,0.067889956,17.63195317,161.4829594,1.61656033,267.7797971,0.018704093,0.012562181,4.735049549,1722.554305,0.758503976,0.856373377,0.239382863,0.8929938,142.7361175,0.011515195,16.02479339,0.066218154,23.90330237,129.177686,932.5785124,155096.4917,7.469166508,0.028421302,53.53719008,0.221228058,0.479376004,54.55147158,0.017845484,6.358184664,0.091597275,813.3898641,6.974144637,362.4307343,0.137180444,5.440375899,180.6192279,17.66834375,163.3720666,27.85389856,5083.89137,0.260526934,0.012168627,0.110688719,15.43313954,0.002505658,1
0.773532609,0.691356116,32.4567904,46.94655857,44.14748011,58.54912467,56.43580424,58.9067059,29540.08333,36.31469394,0.478581456,9656.121802,0.32688201,29516,351.0038452,482.3214417,5157200345,3.116733645,68.79666138,3.252864835,635.5498657,41.25382801,414.7345998,412.3581696,132.4753571,503.0745087,28.55808691,418.0018951,0.109442737,5157200345,0.13642373,2720.796,150.2279577,12.12435535,669.3566916,7.727048563,14.69574545,1.784740359,0.782762056,0.928106223,1.739657408,0.890379798,0.037459215,5.342064125,-0.254957408,0.874144091,0.613758321,0.996040244,0.641259604,0.959407029,0.477960942,0.080762605,3.973605772,4.120121452,2551.062466,0.1277571,4.992213535,151.3359385,3.32579182,496.6386918,0.024852443,0.007739999,4.52771359,10714.68724,0.529235314,0.675143599,1.000404551,0.751414285,114.1020231,0.005897349,43.2,0.072,16.25993056,159.2616667,176019.49,25740202.84,1258.190601,0.012486474,135.0133333,0.225022222,0.479044444,75.83015449,0.007095279,6.598114009,0.020327958,173599.506,7.15411699,1890.664589,0.064055583,20.14520188,4026.682816,4.442719182,150.5907982,109.3771514,16207.77138,0.800859253,0.007619431,0.035053457,5.455694591,0.000348034,1
0.692082929,0.462589579,31.24729136,67.548628,70.17834424,56.8594759,75.23961722,75.26619427,47220.625,46.74925233,0.251665998,25104.25878,0.531637579,47182,66.20285568,288.9584045,1831483056,3.716663958,140.058239,2.039397234,415.0096741,71.96276872,178.170947,177.153183,4.961431026,410.048243,56.05656747,197.0213449,0.033640238,1831483056,0.081191933,7072.523996,66.37729222,7.508236722,3843.11108,29.1002002,42.81594106,2.805012659,0.877021384,1.183883543,2.002459491,1.332392042,0.016792047,6.2972091,-0.307146048,0.938231714,0.551948981,0.990695289,0.592670638,0.938576981,0.44726655,0.035762656,4.666093822,11.40523843,2912.027489,0.083371686,10.65010535,68.09654984,2.606679075,186.4978349,0.180906681,0.048346803,4.775238472,21626.75347,0.610167644,0.741061617,0.693929941,0.806340336,54.04134431,0.036850517,155.6079391,0.084615519,10.50701421,71.2011963,43447.75856,2266157.426,2023.234673,0.05368416,427.7101686,0.232577579,0.493819505,35.06890052,0.026804017,6.640049029,0.038976728,42789.51104,7.582996391,3540.380357,0.075036674,17.70351525,3830.797804,11.39990287,69.54319444,77.49349328,5982.910919,7.020338356,0.054147767,0.056363547,3.807442505,0.002668034,1
0.5139949,0.40843589,23.0838872,56.51777368,46.95742753,49.09175083,53.85164807,60.20797289,16906.83333,29.04984742,0.416190994,7654.19685,0.452728001,16998,445.6738159,622.1503357,4846741538,3.525181333,89.45171356,6.343884087,1006.731628,58.00042129,528.2282742,515.6259766,325.5210571,681.2105713,37.66332021,533.9812626,1.391589048,4846741538,0.107375824,6110.879116,79.88998723,8.524148401,6771.344514,251.5404683,32.85522276,3.942870137,0.784926964,1.325698986,2.15491815,2.11718598,0.0240789,6.141700637,-0.232846433,0.880161322,0.534490889,0.995153883,0.577188951,0.956991777,0.444566902,0.053646674,4.397586022,9.199523223,1287.14079,0.101218376,10.92868624,90.75941346,2.509115728,186.8861434,0.051891242,0.018803982,4.658822302,7938.615554,0.619177011,0.746571995,0.648886767,0.812995168,77.71740296,0.014901024,58.72435233,0.060854251,23.27875218,177.0901554,21798.03523,1214439.733,443.6601222,0.01830929,243.5430052,0.252376171,0.51479846,97.69307235,0.009761241,6.787763677,0.056771385,21487.76435,7.293492059,1220.384163,0.07179575,18.52738386,1825.174256,9.867415754,84.42075538,76.12224968,4549.328862,1.736760168,0.019495054,0.069019952,9.923319812,0.001227865,
0.707256024,0.599297947,30.22159463,50.42832997,67.67569726,65.29931087,65.8559033,69.75672011,11815.41667,35.66574016,0.366387447,6847.145659,0.579509454,11994,810.4253296,1308.654004,14808563907,4.864448425,250.6324158,3.797370637,1511.028931,154.9444773,1093.293783,1132.170166,335.5821228,1175.446808,104.867738,1111.154501,-0.999324125,14808563907,0.041229372,39373.02741,1052.641831,31.69639984,166088.8285,-2903.48598,202.0436333,10.22771187,0.901872159,2.277763819,2.756808681,4.768648051,0.005854339,8.107078328,-0.295560974,0.964063568,0.376804435,0.995672253,0.447989922,0.956458524,0.368720548,0.014102312,5.717513643,53.06783629,408.6677587,0.039522667,66.01786874,1016.044584,1.59566032,1718.127793,0.002898228,0.00213501,5.539776502,8057.928544,0.777641169,0.861751389,0.241178912,0.902395725,901.5645571,0.002013454,61.42793901,0.030215415,82.80588393,709.9227742,1172.012789,1451504.923,1.00119705,0.004298814,723.5686178,0.355911765,0.61902084,427.122078,0.003013998,7.26755202,0.169501417,1137.206852,7.899346329,1410.709355,0.117617922,7.642443922,494.5050859,63.06529164,1038.484325,28.75154244,34922.27422,0.031791031,0.002011841,0.170976461,134.7219546,0.000659601,
0.87031794,0.789083031,56.34702719,71.40823589,69.89277502,77.4209274,71.30918594,83.03011502,65037.83333,62.14786873,0.278894826,28042.77859,0.431176396,65092,783.7410583,1722.250684,1.00993E+11,5.769680321,442.1314087,3.538820848,2570.833496,283.6526822,1191.223562,1125.301697,85.01119995,2485.822296,189.9264173,1245.612203,0.882154091,1.00993E+11,0.021978204,132536.1845,2213.432081,45.10889681,2081765.29,18500.62073,763.5184189,49.12529833,0.878572744,4.878184389,3.770783006,24.33910836,0.001334627,10.27159483,-0.212220645,0.947277763,0.221592575,0.995254918,0.309089557,0.955475919,0.225775473,0.003581764,6.699753392,203.1609293,1310.615608,0.0217701,213.7251068,2273.496536,1.283572076,2826.88815,0.000934895,0.000722686,6.180024876,52397.35297,0.869611866,0.924837744,0.111601302,0.94634113,2166.741206,0.000682879,459.1409312,0.019223787,232.9839894,2569.94377,48.7133646,79711.3682,0.039642208,0.000727267,9033.493636,0.378223649,0.638305023,1692.546675,0.000475309,8.021282275,0.366926811,41.28589117,8.322848214,12510.67634,0.192199907,3.251483616,1430.605266,212.1355763,2250.724943,11.97889142,22872.8629,0.009110569,0.000724351,0.318123824,808.8254032,0.00023264,0
0.712645163,0.53101646,28.5493775,53.76363945,46.09772229,76.32168761,56.0357029,83.02409289,5570.916667,38.31439763,0.208294563,7296.097556,1.309676305,5899,353.5467468,571.2188354,1323139774,3.830981077,102.1614838,4.999611757,732.5814819,68.96535507,464.389244,473.2043152,29.14386749,703.4376144,43.87285334,473.6021489,-0.973707137,1323139774,0.088097284,8641.625508,351.3978442,18.48765828,8740.837209,-231.4164139,42.63845644,4.32840457,0.809307748,1.374505694,2.196304548,2.363737651,0.019707087,6.41689223,-0.270848434,0.918685846,0.527682622,0.995062489,0.571971412,0.95701439,0.436943941,0.050764675,4.642403877,11.74171525,406.7969891,0.083965739,15.17934296,337.0130318,1.847233033,639.3098702,0.008239084,0.005350944,4.678805503,3485.71202,0.715148071,0.820530207,0.338878695,0.868892592,290.0567295,0.004901325,58.58794947,0.056936783,25.49197094,282.3634597,438.271137,150181.5977,1.368514504,0.009308686,308.7259475,0.300025216,0.566843726,147.5510758,0.005399403,6.681938929,0.174436345,405.4067117,7.30554253,532.606374,0.09028757,14.01352375,519.685879,13.92357818,340.7736905,46.11951178,16461.426,0.146419074,0.004998156,0.151923322,43.1190752,0.001312967,0
0.70215641,0.503487118,42.1674943,83.75089015,62.24146528,79.30952024,85.08818954,85.51608036,38564,58.80622435,0.236363394,23353.85736,0.605587008,39005,607.4601318,1200.293628,33961706472,5.020272541,364.6779175,1.962682011,1322.012451,185.8374615,907.4093111,910.0755005,357.179657,964.8327942,145.7000831,933.113797,-0.134800885,33961706472,0.032317618,47309.7002,606.7020843,23.38204752,136109.0013,-433.3932794,259.7848721,19.94470524,0.856663215,3.142348035,3.194016863,9.549253655,0.003426335,8.800219078,-0.232066258,0.93839306,0.321586468,0.987709753,0.399711227,0.930137009,0.29746192,0.016864977,5.923610614,69.93239433,1103.544408,0.032253574,72.81071096,565.4680904,1.561132397,1034.385202,0.006064768,0.00459446,5.565061214,27958.56402,0.8150836,0.877321448,0.253647777,0.920084256,503.398313,0.004360276,334.7176122,0.035427351,58.28537035,420.0499577,747.5945174,813742.7146,0.842511296,0.006572752,2882.724598,0.305114797,0.567890013,232.9127871,0.003963578,7.339066316,0.242225356,730.5509385,7.934854406,5568.149032,0.14275475,10.49619832,1260.548673,75.79395193,595.5591334,28.04930137,26229.95457,0.058407333,0.004366803,0.217505285,96.78943255,0.001345118,1
0.750017891,0.587406174,38.14887923,64.9446344,60.74537019,75.23961722,78.77182237,80.49844719,69121.16667,48.70963773,0.366789636,22206.20996,0.321264976,69134,365.8272705,1136.446985,35350928230,5.121522251,447.7987061,2.423727745,1547.184937,244.5922194,654.1455445,557.5761414,120.2653427,1426.919594,187.2347764,715.0798959,0.791599743,35350928230,0.03763452,83432.86417,684.4473942,23.54693588,639210.5158,8355.056532,537.0260366,17.21645634,0.93800017,2.755395323,3.069466666,9.340932342,0.0057465,8.818536891,-0.296349977,0.973166741,0.372314651,0.995070058,0.441806506,0.956896885,0.329554794,0.035999103,6.13257763,138.5606232,1918.172113,0.033298491,129.8237646,669.1348591,1.824300007,1097.413226,0.007812129,0.003644775,5.917692601,43101.72771,0.747231514,0.832432444,0.371613305,0.886828545,605.9044465,0.003118796,316.3713743,0.027311065,104.4861486,737.2622583,5328.091506,1252432.855,35.87219823,0.003122709,3450.741022,0.297888555,0.562673231,411.9871859,0.001809223,7.88220367,0.167558654,5292.473773,8.451423913,7236.552579,0.104674293,16.73785632,2601.824891,133.5749524,647.290219,45.43269592,21584.16432,0.248032655,0.003849505,0.160374327,116.9165459,0.000509758,
0.640990055,0.509970747,29.31232852,57.47845085,43.93176527,62.09669879,64.93843238,66.0454389,27402.29167,36.84311535,0.334454377,13142.31371,0.479606373,27478,562.6746704,810.2036438,13196535705,4.018335599,119.4538879,3.736515477,1196.373291,76.11140414,685.8885248,683.707489,172.8246613,1023.54863,50.57550835,693.006661,0.21551197,13196535705,0.075474581,9815.163799,497.869689,22.08464943,8542.290797,55.39192651,48.46865432,7.919750146,0.718229711,1.946941876,2.597797351,4.015086491,0.011884385,7.183497244,-0.173520664,0.845641025,0.424693289,0.995644002,0.487349871,0.957566951,0.398540452,0.033476116,4.827432285,14.09710112,1630.770225,0.071690252,17.07546933,497.1790976,1.79072496,888.1893867,0.004133964,0.002402783,4.852707052,16519.23324,0.724519837,0.827375187,0.318486707,0.875258092,435.3042025,0.002127217,147.8183509,0.04582094,37.79032314,523.2234966,7455.550527,3573185.526,15.86362012,0.003093714,1019.50403,0.316027288,0.58106628,304.9352093,0.002022487,7.014234982,0.117403013,7382.999843,7.430279001,2718.407744,0.098930335,10.97247628,2073.890531,15.78312791,496.8412548,41.09331101,20440.81986,0.088392555,0.002367065,0.126256049,64.63465311,0.000376519,1
0.288214954,0.234897161,24.58936999,104.6814271,34.4818793,41.0487515,39.40812099,96.08850087,14526.125,30.17075272,0.33022001,8718.61009,0.600202056,14523,310.7067993,717.5151001,4636746825,4.613015196,169.2295532,3.852502096,1221.743286,120.8614165,541.0470198,558.8527222,4.416353703,1217.326932,74.15080806,565.0391279,-0.674237583,4636746825,0.051940306,26537.33842,522.4473787,21.95173278,109877.5,-1753.306012,173.4193258,11.16571907,0.879537387,2.352311013,2.823659089,5.443315646,0.005851845,8.168363932,-0.246284373,0.94198703,0.372798935,0.995488202,0.44475437,0.95606094,0.359548247,0.01504449,5.592894186,46.14626121,647.7721965,0.051688495,41.46811448,539.3954317,1.570934239,816.3132743,0.008771754,0.004786077,5.261983686,9684.186956,0.771149122,0.862822367,0.220395914,0.899674446,489.3484399,0.004129202,103.7747368,0.043694626,44.48077013,598.6421053,485.2341053,229350.0261,2.355113272,0.003596019,623.1936842,0.262397341,0.526269365,318.9046641,0.001719536,7.388712575,0.163533705,447.8415239,7.757999066,1788.330992,0.12313785,7.262431773,754.3290642,42.55785242,532.7337327,28.116436,13060.54135,0.221179342,0.005061361,0.156216045,90.95042399,0.0005616,
0.798897419,0.631876486,39.30363697,62.20145527,65.30696747,65.30696747,70.38465742,73.30075034,47927.54167,49.69258208,0.296792482,21499.15204,0.448576148,48062,361.1651062,550.3038757,9603445394,3.504519186,90.7640686,4.545288578,864.5067749,59.78312906,440.1359228,420.9928436,25.58590317,838.9208717,38.69005538,447.005242,1.103051811,9603445394,0.112569933,6094.055812,301.279622,17.11360573,5743.697113,247.953628,35.90215673,2.287931922,0.879928779,0.914691195,1.805554732,1.41758479,0.035899027,5.734244617,-0.350855934,0.949987333,0.64588273,0.998071799,0.670555585,0.974858696,0.43171682,0.097617372,4.411817842,9.547522162,3092.981917,0.10051772,10.99990285,316.1636126,3.846310084,1087.992788,0.015144336,0.003728486,5.051256942,15864.46593,0.509556992,0.639540913,1.308362802,0.73912515,241.0680108,0.00272103,82.13992674,0.060175771,22.73047324,367.8461538,143444.0513,36292026.87,580.6097689,0.004730782,328.3230769,0.240529727,0.503003267,182.6538862,0.002202531,7.013172109,0.028400816,142204.2891,7.769137605,2480.442928,0.051609232,31.86332794,5410.336108,9.80705142,302.4439474,139.4403895,37150.07209,0.564298268,0.003805836,0.040531552,14.22446047,0.000163648,1
0.914888038,0.714570496,25.74939123,36.03478085,42.19004622,36.87817783,44.29446918,46.32493929,7220,32.96778995,0.336900177,5362.175415,0.742683575,7337,361.0292847,570.3660156,1616967794,3.875275969,92.27850342,7.007864296,976.9098511,69.31239016,458.2735716,450.2087708,0,976.9098511,39.99550509,469.4522506,0.168171335,1616967794,0.095000705,10370.74923,366.0799418,18.83010101,22140.28606,51.13626626,56.23229819,10.23218605,0.68970617,2.083540295,2.682899134,5.53090132,0.017320393,7.001918771,-0.188085103,0.835474411,0.443556679,0.993880829,0.501878933,0.953325836,0.37694746,0.05963307,4.730554982,16.61612106,523.0202912,0.087144986,18.63881248,375.0645166,1.929654101,703.0516974,0.010811402,0.00632542,4.765291563,4332.832977,0.714986144,0.816871285,0.386624845,0.867781898,328.0735987,0.005669254,51,0.049804688,40.00329208,416.6816406,1441.672852,500574.2705,4.410577229,0.008779271,268.1191406,0.261835098,0.524472437,227.0510317,0.004453241,7.09202557,0.13956658,1390.335067,7.332773381,675.4901186,0.092066256,14.67563281,697.0201717,16.68391624,371.0438871,47.86874744,16725.12921,0.200137639,0.006067081,0.131500558,54.17973659,0.000997796,0
0.735741862,0.63146385,39.90608956,63.19615847,56.46237685,62.96824597,64.77653896,68.24954212,26785.75,46.49605929,0.209604245,20654.74914,0.771109606,26937,415.5161377,883.5009644,12476557374,4.937830701,238.4489136,3.663928029,1320.184448,150.3211744,651.9914883,667.3272095,9.381783485,1310.802665,99.7923833,680.5699525,-0.540069244,12476557374,0.039099509,38082.55944,758.5394481,26.65475625,182412.9018,-2248.037268,214.1623875,21.95117345,0.81421438,3.366094602,3.292902647,10.2806228,0.003143401,8.921488923,-0.181232504,0.901984911,0.290824614,0.992482483,0.373616816,0.943160542,0.28769249,0.00928251,5.809284556,59.02839025,951.9526522,0.038995152,60.49270734,768.9444078,1.364701218,1043.169267,0.004996136,0.003432616,5.419179179,20560.9829,0.84118704,0.906268473,0.143597775,0.933343082,718.7257323,0.003157431,309.4437753,0.03583599,64.79296905,805.2504922,92.42628836,70500.35819,0.570521433,0.003132224,3217.601042,0.372623166,0.633665682,526.694856,0.001949406,7.182917451,0.320562795,82.69492321,7.771443543,4339.153321,0.161085248,5.314155398,1053.223484,61.0240638,767.4287783,17.1272599,13034.25656,0.079124749,0.003506146,0.280549687,227.1093691,0.000872155,
0.927808887,0.722364681,44.45832542,61.5455415,63.60031446,68.9637586,68.62215386,72.18725649,51977.625,57.10250038,0.256477953,26261.02707,0.505237149,52126,736.8131714,1089.442261,44145375747,4.528784998,182.0018616,4.224050446,1795.289673,110.5100197,909.2824795,902.884613,100.8471222,1694.442551,76.00413883,920.2703059,0.316035024,44145375747,0.051683204,20102.80848,1103.500619,32.84457841,44941.56286,302.1366142,109.1982177,10.26553967,0.82749817,2.262328634,2.743440337,4.967925455,0.006146099,7.957603745,-0.222487343,0.918519948,0.37126247,0.9978254,0.444685218,0.968733322,0.364148677,0.013803806,5.413853158,29.86593935,2288.792888,0.0509515,33.36336292,1118.009183,1.598191729,1761.203084,0.001755267,0.001118607,5.209171399,34722.66936,0.77060612,0.861768378,0.239028814,0.899260987,1008.623752,0.001010403,289.745709,0.038255309,58.85734613,1223.555453,1698.650911,1720399.98,1.760287364,0.001241441,2229.792184,0.294400869,0.560402449,701.7606276,0.000662381,7.595474848,0.145301769,1651.285839,7.719011186,6417.793692,0.123120778,6.565911394,2694.038714,32.2647411,1112.768964,27.67095116,29730.79475,0.029057835,0.00111147,0.149472785,178.7310059,0.000174927,0
